mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
2	1	13/4	13/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	16							0	0
3	2	7/2	7/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	17				0	0			
3	2	9/2	9/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	18				0	0			
3	2	5	5	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	19				0	0			
3	2	6	6	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	20					0			
3	2	7/2	7/2	0.0	0	0	Spanner	6/8	2	1	0												
3	2	7/2	7/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	21				2				
3	2	15/4	15/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	22				2				
3	2	4	4	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	23				2				
3	2	17/4	17/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	24				2				
3	2	9/2	9/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	25				2				
3	2	19/4	19/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	26								
3	2	5	5	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	27				3				
3	2	21/4	21/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	28				3				
3	2	11/2	11/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	29				3				
3	2	23/4	23/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	30				3				
3	2	6	6	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	31				3				
3	2	25/4	25/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	32								
4	3	13/2	13/2	0.0	0	0	Spanner	6/8	1	1	0												
4	3	13/2	13/2	0.0	0	0	Spanner	6/8	1	1	0										0		
4	3	13/2	13/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	33				4		0		
4	3	15/2	15/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	34				4		0		
4	3	8	8	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	35				4		0		
4	3	9	9	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	36				4		0		
4	3	13/2	13/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	37				5				
4	3	27/4	27/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	38				5				
4	3	7	7	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	39				5				
4	3	29/4	29/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	40				5				
4	3	15/2	15/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	41				5				
4	3	31/4	31/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	42								
4	3	8	8	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	43				6				
4	3	33/4	33/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	44				6				
4	3	17/2	17/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	45				6				
4	3	35/4	35/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	46				6				
4	3	9	9	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	47				6				
4	3	37/4	37/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	48								
5	4	19/2	19/2	0.0	0	0	Dynamic	6/8	1	1	0					p			4				
5	4	19/2	19/2	0.0	0	0	Spanner	6/8	1	1	0								4				
5	4	19/2	19/2	0.0	0	0	Spanner	6/8	1	1	0								4		1		
5	4	19/2	19/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	49				4		1		
5	4	21/2	21/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	50				4		1		
5	4	11	11	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	51				4		1		
5	4	12	12	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	52						1		
5	4	19/2	19/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	53				7				
5	4	39/4	39/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	54				7				
5	4	10	10	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	55				7				
5	4	41/4	41/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	56				7				
5	4	21/2	21/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	57				7				
5	4	43/4	43/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	58				7				
5	4	11	11	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	59				7				
5	4	45/4	45/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	60				7				
5	4	23/2	23/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	61				7				
5	4	47/4	47/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	62				7				
5	4	12	12	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	63				7				
5	4	49/4	49/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	64								
6	5	25/2	25/2	0.0	0	0	Spanner	6/8	1	1	0												
6	5	25/2	25/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	65								
6	5	14	14	0.0	3/8	3/8	Dynamic	6/8	1	1	0					ff							
6	5	14	14	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	66		articAccentBelow						
6	5	25/2	25/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	67								
6	5	14	14	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	68		articAccentAbove						
7	6	31/2	31/2	0.0	0	0	Dynamic	6/8	1	1	0					pp							
7	6	31/2	31/2	0.0	0	0	StaffText	6/8	1	1	0							Allegretto grazioso					
7	6	31/2	31/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	69				8				
7	6	17	17	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	70				8				
7	6	18	18	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	71				8				
7	6	31/2	31/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	72				9				
7	6	17	17	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	73				9				
7	6	18	18	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	74				9				
8	7	37/2	37/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	75				8				
8	7	39/2	39/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	76				8				
8	7	20	20	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	77								
8	7	37/2	37/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	78				9				
8	7	39/2	39/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	79				9				
8	7	20	20	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	80								
9	8	43/2	43/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	81				10				
9	8	23	23	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	82				10				
9	8	24	24	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	83				10				
9	8	43/2	43/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	84				11				
9	8	23	23	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	85				11				
9	8	24	24	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	86				11				
10	9	49/2	49/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	87				10				
10	9	51/2	51/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	88				10				
10	9	26	26	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	89				10				
10	9	27	27	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	90				10				
10	9	49/2	49/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	91				11				
10	9	51/2	51/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	92				11				
10	9	26	26	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	93				11				
10	9	27	27	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	94				11				
11	10	55/2	55/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	95				10				
11	10	55/2	55/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	96				10				
11	10	55/2	55/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	97				10				
11	10	29	29	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	98								
11	10	30	30	0.0	5/8	5/8	Dynamic	6/8	1	1	0					p							
11	10	30	30	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	99								
11	10	55/2	55/2	0.0	0	0	Chord	6/8	2	1	0	grace16	1/16	1	100				11				
11	10	55/2	55/2	0.0	0	0	Chord	6/8	2	1	0	grace16	1/16	1	101				11				
11	10	55/2	55/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	102				11				
11	10	29	29	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	103								
12	11	61/2	61/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	104				12				
12	11	61/2	61/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	105				12				
12	11	61/2	61/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	106				12				
12	11	32	32	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	107				12				
12	11	33	33	0.0	5/8	5/8	Spanner	6/8	1	1	0								12	1			
12	11	33	33	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	108				12	1			
12	11	61/2	61/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	109								
12	11	31	31	0.0	1/8	1/8	StaffText	6/8	2	1	0							secco sempre					
12	11	31	31	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	110		articStaccatoAbove						
12	11	63/2	63/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	111		articStaccatoAbove						
12	11	33	33	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	112		articStaccatoAbove						
13	12	67/2	67/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	113				12	1			
13	12	67/2	67/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	114				12	1			
13	12	67/2	67/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	115				12	1			
13	12	69/2	69/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	116				12	1			
13	12	35	35	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	117					1			
13	12	67/2	67/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	118		articStaccatoAbove						
13	12	34	34	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	119		articStaccatoAbove						
13	12	35	35	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	120		articStaccatoAbove						
13	12	71/2	71/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	121		articStaccatoAbove						
14	13	73/2	73/2	0.0	0	0	Spanner	6/8	1	1	0												
14	13	73/2	73/2	0.0	0	0	Spanner	6/8	1	1	0										2		
14	13	73/2	73/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	122				13		2		
14	13	73/2	73/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	123				13		2		
14	13	73/2	73/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	124				13		2		
14	13	38	38	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	125				13		2		
14	13	39	39	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	126				13		2		
14	13	73/2	73/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	127								
14	13	37	37	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	128								
14	13	75/2	75/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	129								
14	13	39	39	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	130								
15	14	79/2	79/2	0.0	0	0	Spanner	6/8	1	1	0								13				
15	14	79/2	79/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	131				13				
15	14	79/2	79/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	132				13				
15	14	79/2	79/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	133				13				
15	14	81/2	81/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	134				13				
15	14	41	41	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	135				13				
15	14	41	41	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	136				13				
15	14	41	41	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	137				13				
15	14	42	42	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	138				13				
15	14	79/2	79/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	139								
15	14	40	40	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	140								
15	14	81/2	81/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	141								
15	14	83/2	83/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	142								
15	14	42	42	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	143								
16	15	85/2	85/2	0.0	0	0	Spanner	6/8	1	1	0								13		3		
16	15	85/2	85/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	144				13		3		
16	15	85/2	85/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	145				13		3		
16	15	85/2	85/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	146				13		3		
16	15	85/2	85/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	147								
16	15	43	43	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	148								
16	15	45	45	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	149								
17	16	91/2	91/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	150						3		
17	16	48	48	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	151						3		
17	16	91/2	91/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	152								
17	16	93/2	93/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	153								
17	16	47	47	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	154								
17	16	48	48	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	155								
18	17	97/2	97/2	0.0	0	0	Dynamic	6/8	1	1	0					p							
18	17	97/2	97/2	0.0	0	0	Spanner	6/8	1	1	0												
18	17	97/2	97/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	156				14				
18	17	97/2	97/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	157				14				
18	17	97/2	97/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	158				14				
18	17	50	50	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	159				14				
18	17	51	51	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	160				14				
18	17	97/2	97/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	161								
18	17	49	49	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	162								
18	17	99/2	99/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	163								
18	17	51	51	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	164								
19	18	103/2	103/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	165				14				
19	18	103/2	103/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	166				14				
19	18	103/2	103/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	167				14				
19	18	105/2	105/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	168				14				
19	18	53	53	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	169								
19	18	103/2	103/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	170								
19	18	52	52	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	171								
19	18	53	53	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	172								
19	18	107/2	107/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	173								
20	19	109/2	109/2	0.0	0	0	Spanner	6/8	1	1	0									2			
20	19	109/2	109/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	174				15	2			
20	19	109/2	109/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	175				15	2			
20	19	109/2	109/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	176				15	2			
20	19	56	56	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	177				15	2			
20	19	57	57	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	178				15	2			
20	19	109/2	109/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	179								
20	19	55	55	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	180								
20	19	111/2	111/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	181								
20	19	57	57	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	182								
21	20	115/2	115/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	183				15	2			
21	20	115/2	115/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	184				15	2			
21	20	115/2	115/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	185				15	2			
21	20	117/2	117/2	0.0	1/4	1/4	Spanner	6/8	1	1	0								15				
21	20	117/2	117/2	0.0	1/4	1/4	Spanner	6/8	1	1	0								15		4		
21	20	117/2	117/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	186				15		4		
21	20	59	59	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	187				15		4		
21	20	59	59	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	188				15		4		
21	20	59	59	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	189				15		4		
21	20	60	60	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	190				15		4		
21	20	115/2	115/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	191								
21	20	58	58	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	192								
21	20	119/2	119/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	193								
22	21	121/2	121/2	0.0	0	0	Dynamic	6/8	1	1	0					p			15				
22	21	121/2	121/2	0.0	0	0	Spanner	6/8	1	1	0								15				
22	21	121/2	121/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	194				15				
22	21	121/2	121/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	195				15				
22	21	121/2	121/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	196				15				
22	21	121/2	121/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	197								
22	21	61	61	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	198								
22	21	123/2	123/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	199								
22	21	63	63	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	200								
23	22	127/2	127/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	201								
23	22	66	66	0.0	5/8	5/8	Dynamic	6/8	1	1	0					f							
23	22	66	66	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	202								
23	22	127/2	127/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	203								
23	22	129/2	129/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	204								
23	22	131/2	131/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	205								
24	23	133/2	133/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	206				16				
24	23	133/2	133/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	207				16				
24	23	133/2	133/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	208				16				
24	23	68	68	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	209				16				
24	23	69	69	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	210				16				
24	23	133/2	133/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	211								
24	23	67	67	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	212								
24	23	135/2	135/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	213								
24	23	69	69	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	214								
25	24	139/2	139/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	215				16				
25	24	139/2	139/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	216				16				
25	24	139/2	139/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	217				16				
25	24	141/2	141/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	218				16				
25	24	71	71	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	219								
25	24	139/2	139/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	220								
25	24	70	70	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	221								
25	24	141/2	141/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	222								
25	24	72	72	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	223								
26	25	145/2	145/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	224				17				
26	25	145/2	145/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	225				17				
26	25	145/2	145/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	226				17				
26	25	74	74	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	227				17				
26	25	75	75	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	228				17				
26	25	145/2	145/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	229								
26	25	73	73	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	230								
26	25	147/2	147/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	231								
26	25	75	75	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	232								
27	26	151/2	151/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	233				17				
27	26	151/2	151/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	234				17				
27	26	151/2	151/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	235				17				
27	26	153/2	153/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	236				17				
27	26	77	77	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	237				17				
27	26	77	77	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	238				17				
27	26	77	77	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	239				17				
27	26	78	78	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	240				17				
27	26	151/2	151/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	241								
27	26	76	76	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	242								
27	26	153/2	153/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	243								
27	26	78	78	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	244								
28	27	157/2	157/2	0.0	0	0	Spanner	6/8	1	1	0								17		5		
28	27	157/2	157/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	245				17		5		
28	27	157/2	157/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	246				17		5		
28	27	157/2	157/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	247				17		5		
28	27	157/2	157/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	248								
28	27	79	79	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	249								
28	27	159/2	159/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	250								
28	27	81	81	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	251								
29	28	163/2	163/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	252						5		
29	28	83	83	0.0	3/8	3/8	Spanner	6/8	1	1	0												
29	28	84	84	0.0	5/8	5/8	Dynamic	6/8	1	1	0					p							
29	28	84	84	0.125	5/8	5/8	Chord	6/8	1	1	1/32		1/32	1	253				18				
29	28	673/8	673/8	0.125	21/32	21/32	Chord	6/8	1	1	1/32		1/32	1	254				18				
29	28	337/4	337/4	0.125	11/16	11/16	Chord	6/8	1	1	1/32		1/32	1	255				18				
